job_id,company_id,title,description,max_salary,min_salary,pay_period,formatted_work_type,location,applies,original_listed_time,remote_allowed,job_posting_url,application_type,expiry,formatted_experience_level,listed_time,sponsored,work_type,currency,compensation_type,average_salary,year
3699085922,51701268,Day1 Onsite // Collections Coordinator ,"Onsite from Day1Collections RepresentativeContractRichardson, TX
Job Description:Essential Job Duties and Responsibilities:Outbound/Inbound calls with delinquent borrowersFind solutions to help bring borrowerâs loans to a current status.Process payments for borrowers with past due paymentsMaintain daily, weekly, and monthly collection and metric goals.Remain in compliance with collections policies and procedures.
Preferred Skills, Knowledge, and Abilities:1-2 years of direct experience in credit and collections; knowledgeable in sales, negotiation, and persuasion toolsExcellent verbal and written communication skillsPrior call center experience with financial products preferred.Proficiency with Microsoft Office applicationsSelf-motivated and extremely goal-orientedTeam PlayerProfessional demeanor",83124.5,60300.0,,Contract,"Richardson, TX",2.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3699085922/?trk=jobs_biz_prem_srch,ComplexOnsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,1,CONTRACT,Unknown,,71712.25,1970
3693050581,2936694,Corporate & Specialty Inside & Digital Sales Representative,"Job Description

States considered: Malvern, PA based role with a preference for the potential candidate to live in Pennsylvania, New Jersey, Delaware, or Maryland. Other locations considered. At Zoetis, our Core Beliefs form the foundation of our culture. Our Core Behaviors describe a common set of actions that demonstrate these Core Beliefs. Our Core Behaviors include:- Our Colleagues Make the Difference- Always Do the Right Thing- Customer Obsessed- Run It Like You Own It- We Are One Zoetis We are seeking a highly motivated individual for Associate Inside Sales Representative, Corporate and Specialty team. This is an exciting opportunity to perform at a high level while working with multiple teams throughout the Inside and Digital Sales Business Unit. The primary responsibility is to drive sales performance within the assigned geography by utilizing solution selling, territory management, leveraging Zoetis resources, maximizing organizational relationships, and pursuing professional development. This position will require limited travel throughout the year to regional and national sales meetings. Primary Responsibilities:Sales PerformanceMeet and exceed overall sales objectives (quota) both overall and for key growth products within the assigned geographySuccessfully launch new product and service offeringsEffectively balance a broad portfolio to ensure sales opportunities to achieve territory and business needs.Demonstrate success in other key sales metrics such as growth rates, improving the overall health of the businessSolution Selling Skills, Technical Knowledge, and Customer Value DeliveryConsistently demonstrate Solution Selling capabilitiesConsistently build and demonstrate technical knowledge, verbal fluency, and veterinary practice expertiseBuild effective relationships with and service all targeted hospitals / personnel to ensure you maintain and grow relevance and access within each account.Interact with customers following all Zoetis promotional guidelines.Use insight and consultative selling techniques to teach clients about their industry and offer unique perspectives on their business, which link to Zoetis solutions (become a trusted advisor)Territory Management and TeamworkMeet and exceed department Key Performance Indicator(s) target(s) including measures for customer engagement and utilization of Zoetis tools and technologies to maximize Territory effectiveness.Develop and execute an annual Territory Business Plan that leverages industry insights, territory SWOT analysis, strategies, and tactics.Develop and implement SMART goals that incents balanced performance across the Zoetis portfolio, and utilizes key Zoetis resources, while delivering cross functional collaboration.Effectively use Zoetis resources (samples, educational materials, and events) to maximize ROI.Utilize our Customer Relationship Management system to identify account growth opportunities.Conduct quarterly business reviews with Inside and Digital Sales Manager and routinely adjust the strategies, tactics, and investments based on changing needs to maximize territory performance.Work with all Zoetis colleagues in a professional manner to include consistently meeting expectations around integrity/compliance, work-ethic, role/responsibility, conduct, effective communication, all administrative responsibilities, and overall teamwork.Organizational RelationshipsAbility to work in a cross-functional team-based environments and through a variety of platforms (in-person and virtual)Align with and influence internal (Zoetis employees) and external (Zoetis customers) stakeholders.Adept at working in highly fluid, complex, and ever-changing environments. Professional DevelopmentSuccessfully complete extensive product and industry Learning and Development curriculum developed and taught by ZoetisSuccessfully complete an annual Individual Development PlanExhibit willingness to accept and incorporate feedback Education and ExperienceUndergraduate degree (BS/BA) preferred; Associate degree requiredAnimal Health experience and knowledge of veterinary medicine preferredAccountable for resultsSuccess in previous roles including creatively finding opportunities or solving problems to drive sales performance.Exemplifies what it means to be a change agent, continuous learner, and pushing self / others beyond dominant logicAdept at working in highly fluid, complex, and ever-changing environments.Uses analytics and insights to enhance decision-making and tactical execution.Follow-through and attention to detail.Ability to manage assigned expense budgetsStrategic Selling SkillsCustomer focusedAbility to articulate complex concepts in a succinct manor. Professional demeanor and presentation style.Highly focused and results oriented, able to identify and manage goals and priorities.Demonstrated ability to work independently and in a close team environmentExhibit willingness to accept and incorporate feedbackComputer skills (MS Office, Outlook, and ability to learn Zoetis systems) The following base pay range reflects the anticipated base pay for this position if a selected candidate were to be located in (Colorado). Base pay may vary based on location and other factors. Base Pay Range: $64,500 - $80,000  The following base pay range reflects the anticipated base pay for this position if a selected candidate were to be located in (California), (NJ Remote), (NY Remote), or (Washington). Base pay may vary based on location and
other factors. Base Pay Range: $64,500 - $80,000 [This position is eligible for short-term incentive compensation.] [The position is also eligible for long-term incentive.] We offer a competitive and comprehensive benefits package, which includes healthcare, dental coverage, and retirement savings benefits along with paid holidays, vacation and disability insurance.



",80000.0,64500.0,YEARLY,Full-time,"Malvern, PA",11.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693050581/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,72250.0,1970
3699060035,162724,"Sales Manager, Emerging and Mid-Market","We are looking for a dynamic, high-performing Sales Manager with experience leading, coaching and championing a team of Emerging and Mid-Market Account Executives. The Sales Manager will be leading a team that is responsible for generating growth within our Commercial Sales customer base. This person will be responsible for managing a team of Prospect Account Executives (PAE - new logo) and Client Account Executives (CAE - expansion and back to base) selling our financial, CRM, and online fundraising and solutions to philanthropic organizations and will report directly to the Sr. Sales Director. The ideal candidate will clearly understand that the role of a successful sales manager is driving engagement, improving skill growth, and elevating the sales performance of their Account Executives through effective 1:1 coaching and mentoring.
What Youâll Be Doing
Leading a sales team of PAE's and CAE's to achieve monthly/quarterly/annual revenue and growth targets by establishing sales goals, aligned to specific KPIs, and monitoring team membersâ achievementsCoaching AEs on the improvement of specific skills, industry, and capability knowledge to ensure they are equipped to succeed in their current role while they prepare for the next one via face to face and digital channelsServing as a key driver for setting/surpassing sales objectives and working with key team members in products, marketing and services to develop market strategies and presentationsProviding accurate weekly, monthly and quarterly forecastsAttracting and retaining all-star account executives (hire, train, coach, appraise, reward, motivate, etc.)Participating in the sales process on key accounts and maintaining positive customer relationships both before and after the sale to maximize client satisfactionServing on General Markets subcommittees to build value and efficiencies for our clients, prospects and overall businessEnsuring adoption and consistent use of keys ales tech stack applications (Salesforce, Salesloft, Seismic, Consensus)
What Weâll Want You To Have
3+ years of sales management experience within a high-tech vendor is preferred (SaaS environment preferred)Experience writing sales plans and tracking activity of sales teams via technology (CRM, Engagement Platforms, etc.).Proven track record of consistent mentoring and coaching resulting in over-achievement of quotasDemonstrated knowledge of sales force automation technologies and experience in applying these technologiesFostering a positive attitude, the ability to stay flexible in a fast-paced, changing environment and the enthusiasm required to maintain long-term customer relationshipsA passion to help make an impact on the world by providing our customers with Blackbaudâs innovative solutionsA Bachelor's degree and/or equivalent experience
Stay up to date on everything Blackbaud, follow us on Linkedin, Twitter, Instagram, Facebook and YouTube
Blackbaud is a remote-first company which embraces a flexible remote work culture. Blackbaud supports hiring and career development for all roles from the location you are in today!
Blackbaud is proud to be an equal opportunity employer and is committed to maintaining a diverse and inclusive work environment. All qualified applicants will receive consideration for employment without regard to race, color, religion, gender, gender identity or expression, sexual orientation, national origin, physical or mental disability, age, or veteran status or any other basis protected by federal, state, or local law.
To all recruitment agencies: We do not accept unsolicited agency resumes and are not responsible for any fees related to unsolicited resumes.
A notice to candidates: Recruitment Fraudulent Alert: Your personal information and online safety as a candidate mean a lot to us! At Blackbaud and our portfolio of companies, recruiters only direct candidates to apply through our official careers page at https://careers.blackbaud.com/us/en or our official LinkedIn page. Recruiters will never request payments, ask for financial account information or sensitive information like social security numbers, or conduct interviews via Skype. Anyone suggesting otherwise is not a representative of Blackbaud. If you are unsure if a message is from Blackbaud, please email blackbaudrecruiting@blackbaud.com. 
The starting base salary and annual proposed commission is $136,000.00 to $185,300.00. Blackbaud may pay more or less based on employee qualifications, market value, sales quota, Company finances, and other operational considerations.
Benefits Include
Medical, dental, and vision insuranceRemote-first workforce401(k) program with employer matchFlexible paid time offGenerous Parental LeaveVolunteer for vacationOpportunities to connect to build community and belongingPet insurance, legal and identity protectionTuition reimbursement program R0010980",185300.0,136000.0,YEARLY,Full-time,"South Dakota, United States",1.0,1690000000000.0,1,https://www.linkedin.com/jobs/view/3699060035/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,160650.0,1970
3693049133,7600398,AbInitio Developer-W2 Contract,"Title: AbInitio DeveloperLocation: Wilmington, DE, Columbus, OHContract (Only W2)

Job Des:
â¢ Formal training, undergraduate degree or certification on software engineering concepts and 3 plus years of experience in Abinitioâ¢ Should have hands-on experience on Ab Initio GDE.â¢ Hands-on practical experience in system design, application development, testing, and operational stabilityâ¢ Experience in developing, debugging, and maintaining code in a large corporate environment with one or more modern programming languages and database querying languagesâ¢ Overall knowledge of the Software Development Life Cycleâ¢ Solid understanding of agile methodologies such as CI/CD, Applicant Resiliency, and Securityâ¢ Demonstrated knowledge of software applications and technical processes within a technical discipline (e.g., cloud, artificial intelligence, machine learning, mobile, etc.)â¢ Should have good experience in understanding requirements related to extraction, transformation and loading (ETL).â¢ Should have good SQL skills; Teradata is preference but experience in any other RDBMS technology would sufficeâ¢ Should have good knowledge about Data warehousing Concepts, Data Lake, Data mesh and Cloud Architectureâ¢ Should be able to independently develop, build, test and deploy the code.",83124.5,60300.0,,Contract,"Wilmington, DE",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693049133/?trk=jobs_biz_prem_srch,SimpleOnsiteApply,1700000000000.0,Not Specified,01-01-1970 00:28,0,CONTRACT,Unknown,,71712.25,1970
3693585412,25452,"Principal Software Engineer (DB tuning, DB schema, Java)","Description

Job Description

Who is Tenable?

TenableÂ® is the Exposure Management company. 40,000 organizations around the globe rely on Tenable to understand and reduce cyber risk. Our global employees support 60 percent of the Fortune 500, 40 percent of the Global 2000, and large government agencies. Come be part of our journey!

What makes Tenable such a great place to work? 

Ask a member of our team and theyâll answer, âOur people!â We work together to build and innovate best-in-class cybersecurity solutions for our customers; all while creating a culture of belonging, respect, and excellence where we can be our best selves. When youâre part of our #OneTenable team, you can expect to partner with some of the most talented and passionate people in the industry, and have the support and resources you need to do work that truly matters. We deliver results that exceed expectations and we win together!

Your Role

Tenable is looking for a Principal Software Engineer to join our core product engineering team. Focused on designing, developing, and maintaining cloud-based, state-of-the-art search solutions on top of our customersâ ever-evolving landscape of infrastructure in a scalable way. As a Principal Software Engineer on the team, you will have the opportunity to be part of implementing and maintaining a highly scalable, highly reliable cloud-native user interface and underlying microservices which utilize modern technologies and programming languages.

Your Opportunity
Get in on the ground floor: As a senior member of the team, you will have the opportunity to design, develop and implement features and help drive the overall architecture of our systemInnovate: Become a member of senior engineering teams driving on-going innovation of our global cloud architecture and distributed systems that serves our broad customer base with the latest cyber security technologiesLearn new things: We provide a training budget for you to attend conferences or workshopsRaise the bar: We are always looking for ways to improve ourselves, our tech stack, and our productâs features. Bring your ideas and experiences to the table and help make a lasting impactCollaborate: Work closely with Product Managers, other engineers, designers, and stakeholders to continuously iterate on our products and drive consensus. You will have the opportunity to support and mentor your peers inside and outside your team
What You'll Need
B.S. degree in Computer Science or a directly related field, or equivalent work experience Expertise in Database performance tuning, schema design and indexing of large database in a distributed microservice architecture12+ years of software development experience in enterprise development and a desire to lead a fast-paced development team with the experience of balancing multiple tracks concurrentlyExtensive experience developing in Java or Kotlin, and a willingness to learn new languages as neededExperience of working in containerized microservice architecture in Kubernetes Experience in developing core libraries, infrastructure, and search engines Cross-platform development is a big plusAccountability for the behavior of your software in productionExperience coaching and leading mid-level and junior staff in the design, implementation, and execution of highly technical development projectsExperience in working in an Agile team, and an enthusiasm for working collaboratively within and across product teamsThe ability to work independently and as a part of a team, and to lead/drive projects as necessaryThe desire to continuously learn and be exposed to new technologies
If youâve reached this point, and youâre still not sure if you should applyâ¦..Just do it! Weâre human and we donât fit a perfect mold. Having diverse backgrounds, experiences and perspectives, thatâs a good thing! If youâre coming from outside of the cyber industry - great! If youâre looking to try something new - awesome! All we ask is you bring passion to all that you do, crave creativity and innovation, and embrace the hard work of gaining new skills and accepting big challenges.

Weâre committed to promoting Equal Employment Opportunity (EEO) at Tenable - through all equal employment opportunity laws and regulations at the international, federal, state and local levels.

The base salary range for this position is $184,000.00 - $245,333.33 USD. Compensation for the role will depend on a number of factors, including the candidate's qualifications, skills, competencies, location and experience, and may fall outside of the range shown. Employees are also eligible for variable compensation in addition to base pay (commission for sales roles, bonus for non-sales roles), depending on company and individual performance. Tenable also offers a variety of comprehensive and competitive benefits which include: medical, dental, vision, disability and life insurance; 401(k) retirement savings with company match; an employee stock purchase plan; an employee referral program; flexible spending accounts; an Employee Assistance Program (EAP); education assistance; parental leave; paid time off (PTO); company-paid holidays; health and wellness events; and community programs.",245333.33,184000.0,YEARLY,Full-time,"Columbia, MD",3.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693585412/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,214666.665,1970
3694122049,13670,"Intern, Industrial Design (Summer 2024)","About Chamberlain Group:
Chamberlain Group is a global leader in access solutions. Our leading brands like LiftMaster, Chamberlain, Merlin and Grifco are found in millions of homes and commercial applications across the globe. Our innovative products powered by the myQ digital ecosystem provide customers with smart access solutions to move safely through garages, homes, communities, businesses, and storage facilities.
At Chamberlain Group, we hire smart people to work on cool products for a connected world.
About our Internship Program:
At Chamberlain Group, our interns work on real, meaningful projects that are at the center of our business strategy and our companyâs transformation. Our program offers you:
Development & Skills Training: We offer informative workplace success sessions to hone your skills, covering topics from time management to effective communication.Networking: Events are open to interns and full-time employees to encourage early-career networking and guidance opportunities.Mentorship: Youâll be assigned a full-time employee as your mentor who will guide you throughout your program.Conversations with Leaders: Meet with and learn from our CEO and other leaders at CG through intimate and authentic Q&A sessions.Community Giving: Attend volunteer outings with other interns to give back in the community.
Job Summary:
Chamberlain Group is looking for a motivated individual to work in our Global Innovation Group with a cross functional team of Engineers, and UX designers on new concepts or technologies that could benefit Chamberlain as a whole. The Industrial Designer co-op/intern will help with user needs research, developing insights and user stories, wireframing and interactive prototyping. The Industrial Designer co-op/intern will also learn how cross platform IoT apps are architected and designed. Our open environment provides a stimulating workspace to develop new ideas.
We offer a unique experience by giving our Co-Ops real projects, mentoring, learning opportunities and real-world experience. You will be working in a team with UI/UX, mechanical engineering and electrical engineering on your projects to make sure you get the full product development experience. From concept to final visual models, we focus on giving you a real product development experience.
You time here will be spent working not only on our projects but on the area, you want to learn new skills in. We offer opportunities for you to tell us what you want to learn and then me find a way to make it part of you time at CG. Our end goal is to ensure that you are a more rounded better designer after you leave CG.
Things you will learn:
How to apply user research theory and methods in ethnography studies to develop user needs insights to drive concept development and user experienceTo demonstrate empathy, conceptual strength, and attention to detail in developing concepts based on insights from design and trends researchStorytelling and design visualization skills to develop concept visionsBasic knowledge of anthropometrics, physical, and cognitive ergonomics in delivering usability from concept to prototypeBasic knowledge of form, color, and graphicsTo perform form, color, and graphic studiesTo develop concepts to align product aesthetics to VBL guidelines Demonstrating 2D and 3D representation skills, and presentation skills
Minimum Qualifications:
Pursuing a bachelorâs degree in Industrial Design or User Experience (UX) Design, or related fields of study strongly preferredMust be able to work from our Oakbrook, IL office (15 miles west of Chicago) 3 days a week Understands and experienced in process flowsHas an entrepreneurial mindsetLoves problem solvingGreat communication skillSelf-starterDetail oriented
Preferred Qualifications:
Intern or co-op experience in Industrial DesignExperience with 3D modeling and rendering softwareAbility to work within cross-functional teams to create electro-mechanical productsStrong analytical skillsEffective communication skillsAbility to multi-task in a fast-paced environment
We are currently only considering applicants for internship and co-op positions who do not require employment sponsorship now or in the future. Candidates working on OPT authorization will not be considered.
Chamberlain Group wants all of its employees to succeed and encourages people of all backgrounds to apply. Weâre proud to be an Equal Opportunity Employer, and youâll be considered for this role regardless of race, color, religion, sex, national origin, age, sexual orientation, ancestry; marital, disabled or veteran status. Weâre committed to fostering an environment where people of all lived experiences feel welcome.
Persons with disabilities who anticipate needing accommodations for any part of the application process may contact, in confidence Recruiting@Chamberlain.com.",83124.5,60300.0,,Full-time,"Oak Brook, IL",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3694122049/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Internship,01-01-1970 00:28,0,FULL_TIME,Unknown,,71712.25,1970
3693048275,22208562,Sports Statistician,"Love sports?
We're looking for someone like you!
Get to know us - https://geniussports.com/statisticians-network/
This a great opportunity for a sports enthusiast to gain some experience with a market-leading company as a Sports Statistician.
If you enjoy sports and would like to get involved in the sports data & media industry, this could be your chance! 
Genius Sports Statisticians are responsible for watching games in the area and reporting back the live events of every run, kick, throw, and tackle.
Before collecting data from matches, you will take part in a training and testing program to make sure you are ready to provide the best analyses of the game possible.
Requirements:You are reliable, committed, organized, and honestAbove-average American Football, Basketball, Volleyball, Ice Hockey, and/or Soccer knowledge with regard to the laws of the game, basic tactics, and jargonRegular availability on weekends and weekday eveningsGood understanding of smartphone technology
PaymentWe offer a fixed payment per game and a chance for a pay increase based on experience via our Gamification ranking system.
Interested and want to learn more? Tell us a bit about yourself and we'll be in touch with you for more information.",83124.5,60300.0,,Contract,"Austin, TX",12.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3693048275/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,CONTRACT,Unknown,,71712.25,1970
3701369456,220336,Executive Steward,"Overview:
Are you a highly organized and detail-oriented professional with a passion for culinary excellence? We are seeking an energetic and experienced Executive Steward to join our team. As the Executive Steward, you will play a crucial role in overseeing the cleanliness and efficiency of our kitchen operations, ensuring the highest standards of cleanliness and sanitation. Bring your enthusiasm, leadership skills, and strong work ethic to our team, and contribute to creating exceptional dining experiences for our guests.
Summary:Lead and manage a team of stewards, ensuring the smooth operation of the kitchenMaintain cleanliness and organization in all kitchen areas, including dishwashing, storage, and food preparation areasOversee the inventory and stock management of kitchen supplies and equipmentCollaborate with the culinary team to ensure efficient workflow and timely serviceTrain and mentor stewards, promoting a positive work environment and ensuring adherence to safety and hygiene standardsImplement and enforce standard operating procedures for dishwashing, cleaning, and sanitationCoordinate with other departments to support the overall functioning of the hotel/resortStay updated on industry trends and best practices in stewarding and kitchen management
If you are a dedicated and experienced professional seeking an exciting opportunity as an Executive Steward, we invite you to apply! Join our team and be part of a dynamic culinary environment where you can showcase your skills, lead a talented team, and contribute to exceptional dining experiences. Apply now and take the next step in your career in the hospitality industry.
Qualifications:Previous experience in a similar role within the hospitality industryStrong leadership and management skills, with the ability to motivate and inspire a teamExcellent organizational and time management abilitiesIn-depth knowledge of kitchen operations, cleanliness, and sanitation standardsStrong communication and interpersonal skillsAbility to work well under pressure and handle multiple tasks simultaneouslyKnowledge of inventory management and cost control principlesFlexibility to work in different shifts, including evenings, weekends, and holidays
Benefits:Davidson Hospitality Group is an award-winning, full-service hospitality management company overseeing hotels, restaurants, dining and entertainment venues across the US. A trusted partner and preferred operator for Hilton, Hyatt, Kimpton, Marriott, and Margaritaville, Davidson offers a unique entrepreneurial management style and ownersâ mentality that provides the individualized personal service of a small company, enhanced by the breadth and depth of skill and experience of a larger company. In keeping with the companyâs heritage of delivering value, Davidson is comprised of four highly specialized operating verticals: Davidson Hotels, Pivot, Davidson Resorts and Davidson Restaurant Group.
In keeping with the companyâs heritage of delivering value to its owners and team members, Davidson offers a rich benefit program with a variety of benefits designed to enrich the lives and well-being of our team members and their families.Three Tiers of Medical CoverageDental & Vision Coverage24/7 Teledoc serviceFree Maintenance MedicationsPet InsuranceHotel DiscountsTuition ReimbursementPaid Time Off (vacation, sick, bereavement, and Holidays).401K MatchWorking at Davidson is like nowhere else. Itâs less of a job, more of a calling. Itâs part career, part revolution. Because whatever you do here, you play a part in helping redefine the way quality hospitality is delivered to our guests, our clients, our partners, and each other.
EOE AA- Minorities/Females/Vet/Disability/Gender Identity/Sexual Orientation
Davidson Hospitality is a drug free workplace. Pre-employment drug test and background check required. We participate in E-Verify.",70000.0,65000.0,YEARLY,Full-time,"Monterey, CA",,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3701369456/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,67500.0,1970
3701372197,2821604,Enterprise Business Development Representative,"About Us
Riskified empowers merchants and shoppers to realize the full potential of eCommerce by making it safe, accessible, and frictionless. Our global team helps the worldâs most-innovative eCommerce merchants eliminate risk and uncertainty from their business. Merchants integrate Riskifiedâs machine learning platform to create trusted customer relationships, driving higher sales while reducing costs. Riskified has reviewed hundreds of millions of transactions and approved billions of dollars of revenue for global brands and fast-growing businesses across industries, including Wayfair, Wish, Peloton, Gucci, and many more. As of July 29th, 2021, Riskified has begun trading on NYSE under the ticker RSKD.
About The Role
Riskified is growing our Super Enterprise Business Development team. This is not your typical Business Development opportunity because itâs a lot more strategic and consultative. At Riskified, youâll be generating and nurturing leads with large enterprises and Fortune 500 companies through creative and strategic research as well as networking (conferences, trade shows, other events, etc.).
Very successful Business Development Reps are able to identify a target companyâs needs and key decision makers, and then tailor their outreach accordingly. More than anything, we are seeking bright, driven people to join our team and help drive revenue to make a direct impact on our growth. If youâre the type of person who likes to figure out where problems exist, solve them, and take on unique challenges - weâd love to learn more about you!
What You'll Be Doing
Generate quality sales opportunities through proactive, strategic prospecting and networkingResearch industries and companies to find the key decision makers. Then establish, develop, and nurture relationships with those decision makers.Discover prospectâs challenges through thoughtful conversations and determine how Riskified can provide a solution to their problems with fraudApply proven sales approaches and techniques Attend trade shows, conferences, and other virtual/in person events
Qualifications
Able to quickly understand Riskified and our place within the payments, eCommerce, and fraud technology space. While sales experience is not necessarily required, sales oriented and highly self motivated, competitive, and adaptable individuals are most successful in this role. In other words, be prepared to tell us why sales and lead generation is what youâre passionate about.Must be able to collaborate with individuals at all levels of the organization - we work in a very open and collaborative environment and love people who bring their ideas and ambition with them every day.Ability to work in a fast-paced sales environmentAttention to detail with strong verbal and written communication skills
This is an incentive-based role and a significant portion of compensation is based on performance against objectives. The base salary range for this position is $85,000 - $95,000. This range is applicable to candidates who will perform the job either wholly, or in part, within New York City. Actual salary will be based on qualifications, competencies, and location. If you feel this range is not attractive, we encourage you to let us know through the application process.
Base salary is just one part of the pay package at Riskified. All full-time regular employees receive a bonus target and are eligible to receive stock-based awards. Also, our value proposition goes way beyond compensation: our perks and benefits package, culture, community, and learning and development programs are just some of the elements we provide to bring value to our employees. We invite you to apply at www.riskified.com to learn more about what we have to offer.
Life at Riskified
We are a fast-growing and dynamic tech company with 750+ team members globally. We value collaboration and innovative thinking. Weâre looking for bright, driven, and passionate people to grow with us.
Some Of Our NYC Benefits & Perks
Our NYC team is currently working in a hybrid of remote and in-office for all our team membersFully-covered medical, dental, and vision insurance from your first dayEquity for all employees, 401(k) + matching, commuter benefitsCatered lunch, fully-stocked kitchen, team events, happy hours, birthday celebrationsYoga, pilates, soccer league, wellness classes Wide-ranging opportunities to volunteer and make an impact in local communities Commitment to your professional development with global onboarding, sales bootcamp, skills-based courses, full access to Udemy, lunch & learns Awesome Riskified gifts and swag! 
In the News
Reuters: General Atlantic-backed Riskified valued at $4.3 bln in NYSE debut
Fortune Magazine: Riskified named Best Workplaces in New York for 2022
The Muse: Q&A with Sales Enablement Manager Benedikt Parstorfer
Globes: Riskified is among Israelâs fastest growing companies
TechCrunch: Riskified Prevents Fraud on Your Favorite E-commerce Site
CTech: Riskifiedâs VP HR on Post-COVID Flexible Work Routines
Riskified is deeply committed to the principle of equal opportunity for all individuals. We do not discriminate based on race, color, religion, sex, sexual orientation, national origin, age, disability, veteran status, or any other status protected by law.",95000.0,85000.0,YEARLY,Full-time,"New York, United States",24.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3701372197/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,FULL_TIME,USD,BASE_SALARY,90000.0,1970
3701196963,164182,Terraform Developer,"Terraform DeveloperChicago, IL ||Onsite roleFulltime
JD:Job DescriptionTerraform Developer As a Terraform developer, your main responsibility is to design, implement, and maintain infrastructure-as-code solutions using the Terraform framework. You will work closely with teams of software engineers, system administrators, and DevOps professionals to streamline the deployment and management of cloud infrastructure.Key Duties include:1. Writing infrastructure code using the HashiCorp Configuration Language (HCL) to define and manage resources in cloud environments like AWS, Azure, or Google Cloud Platform.2. Collaborating with cross-functional teams to gather requirements, troubleshoot issues, and provide technical expertise on infrastructure best practices.3. Creating and maintaining Terraform modules and templates for consistent infrastructure deployment across environments.4. Participating in code review processes to ensure high-quality and maintainable infrastructure-as-code.5. Automating infrastructure tasks, such as provisioning and configuration, using Terraformâ s features and integrations with other tools like Ansible, Puppet, or Chef.6. Adhering to security and compliance requirements by implementing appropriate security controls in infrastructure code and following industry best practices.7. Monitoring, analyzing, and optimizing infrastructure by leveraging monitoring tools and implementing performance and cost optimizations.8. Keeping up to date with new Terraform features, industry trends, and cloud provider updates to drive innovation and ensure efficient infrastructure management.",83124.5,60300.0,,Full-time,"Illinois, United States",20.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3701196963/?trk=jobs_biz_prem_srch,ComplexOnsiteApply,1700000000000.0,Mid-Senior level,01-01-1970 00:28,0,FULL_TIME,Unknown,,71712.25,1970
3701321783,20894,Nutrition Assistant Per Diem,"When you join the Huntington Hospital team, you are aligning yourself with an organization whose values drive our philosophy of compassionate community care. Over the past 129 years, weâve grown from a small 16-bed hospital to a nationally recognized healthcare leader with 619 beds. As part of our commitment to providing equitable, high-quality care to all members of our community, we embrace differences and work hard to create a place of belonging for our patients and our employees. When you join the Huntington family, youâll be empowered to enact change that continuously improves our ability to deliver world-class care, with kindness and dignity, to all who need it.
** Internal Workers â Please log into your Workday account to apply **
Huntington Hospital Employee Login
Compensation Range:
$20.35 - $25.44 / Hour
Department:
834000 Dietary
Expectations:
Performs a variety of food and customer services tasks involved in receiving and processing patient meal orders. Call Center answers phones and takes meal requests, assisting patients with their menu selections. Ensures selections are appropriate for the diet prescription and enters them into the appropriate computerized system. Works under minimum supervision, able to work in a fast paced environment following departmental guidelines and procedures. Maintains and processes various reports and inspections. Communicates patients' needs to the appropriate team member while maintaining patients confidentiality. Works closely with team members to meet the needs of the Food and Nutrition Department. This position requires flexibility of hours. EDUCATION: High School graduate or equivalent. Nutrition education preferred. EXPERIENCE/TRAINING: Minimum 1 year experience in a hospital setting or equivalent. Clerical experience preferred. Prior food service experience with patient meal services preferred. Must complete the required training program within the defined probationary period. SKILLS: Computer skills, Word, Excel, Windows or equivalent, and type 30 wpm. Demonstrates the knowledge and skills necessary to identify and process correct diets and portions for all age groups from pediatrics through elderly adults. Demonstrates age appropriate communication skills for the patient population served. Ability to multitask, read, follow instructions, and use basic math skills required. Mandatory education and in-service requirements to be completed within 30 days of the due date. Must have the ability to communicate effectively with customers and co-workers. Must be flexible and adapt easily to changes in schedule, work assignments and environment.
Worker Type:
Per Diem
Part time
Shift:
Days",83124.5,60300.0,,Part-time,"Pasadena, CA",1.0,1690000000000.0,Unknown,https://www.linkedin.com/jobs/view/3701321783/?trk=jobs_biz_prem_srch,OffsiteApply,1700000000000.0,Entry level,01-01-1970 00:28,0,PART_TIME,Unknown,,71712.25,1970
